id,date,tweet
1303912856879075334,2020-09-10 04:27:05+00:00,K so Exxon being kicked out of Dow...millennials taking over the market? Lmfaooo Pfizer went too
1303903324693987341,2020-09-10 03:49:12+00:00,"Goldman Sachs puts out BS about a Pfizer vaccine.  The same question should be put them that was put to Senator McCarthy in the 1950s:  ""Have you no shame?  At long last, have you no shame?"""
1303902042445012992,2020-09-10 03:44:06+00:00,Oy vey! Goldman Sachs sends out a message to investors that Pfizer will have a vaccine by October.  That's outrageous and all about grabbing off a quick buck.  IT WON'T HAPPEN!  Haven't the American people suffered enough of this bullshit?
1303891304062083072,2020-09-10 03:01:26+00:00,"#STOCKS IN ACTION

#PIFZER
Pfizer, Biontech Plan To Supply  1.3b Total Doses By End 2021.

#SOBHA
Co #invest In LLP CVS Techzone Formed To Develop Tech Park.

#StockMarket #Nifty #NewsUpdate"
1303876711310909440,2020-09-10 02:03:27+00:00,Do I let Pfizer have a 50/50 chance at shooting me up with experimental vaccine this week
1303873503029014529,2020-09-10 01:50:42+00:00,Corporate propaganda outlet @BizRoundtable disabled Instagram comments after I called them out for being composed of literally murderous corporations. @Chevron @pfizer @LockheedMartin
1303868892146626560,2020-09-10 01:32:23+00:00,Pfizer’s CEO is still hopeful for COVID vaccine progress by October—and says a sense of purpose is fueling him
1303867647893942274,2020-09-10 01:27:26+00:00,"Here are Fox News leading advertisers:
-@ProcterGamble 
-@amazon 
-@KraftHeinzCo 
-@pfizer 
-@BestBuy 
-@SandalsResorts 
-@PetSmart 
-@LibertyMutual 
-@Allstate 
-@Verizon 
-@Carvana 
-@noom 
-@Novartis 
-@AbbottNews
-@Progressive

#FoxNewsLiedAsPeopleDied #TrumpLiedPeopleDied"
1303860811245518848,2020-09-10 01:00:16+00:00,AUSTRALIA'S ACCC-WILL NOT OPPOSE MYLAN NV’S PROPOSED MERGER WITH PFIZER’S UPJOHN INC DIVISION
1303858754526429184,2020-09-10 00:52:06+00:00,"Important vaccine update
-Moderna trial put to a halt to ensure more minority representation 
-AztraZeneca trial put to a halt to INDEPENDENTLY investigate a medical complication with one participant
-J&amp;J, MRNA, Pfizer, BioNTech pledge to uphold the utmost scientific standards"
1303845529101635585,2020-09-09 23:59:33+00:00,"The merger of Mylan and Pfizer subsidiary Upjohn won't be opposed by regulators in Australia and New Zealand, following divestment deal (4 products in NZ; 3 in AU). Story from @L_K_Henning to follow. #mergers @mlexclusive"
1303843672312754179,2020-09-09 23:52:10+00:00,No noticeable side effects the first night of my #Pfizer vaccine phase three injection.
1303842509718777856,2020-09-09 23:47:33+00:00,AUSTRALIA'S ACCC-WILL NOT OPPOSE MYLAN NV'S PROPOSED MERGER WITH PFIZER'S UPJOHN INC DIVISION
1303842506153496576,2020-09-09 23:47:32+00:00,AUSTRALIA'S ACCC-WILL NOT OPPOSE MYLAN NV’S PROPOSED MERGER WITH PFIZER’S UPJOHN INC DIVISION
1303842488243822593,2020-09-09 23:47:28+00:00,AUSTRALIA'S ACCC-WILL NOT OPPOSE MYLAN NV’S PROPOSED MERGER WITH PFIZER’S UPJOHN INC DIVISION
1303839445586718720,2020-09-09 23:35:22+00:00,"Oncology Field Medical, Breast Cancer Pfizer Oncology as we discuss Disparities In Cancer Outcomes: Access And Awareness To Cancer Care

REGISTER TODAY!!!!!

Virtual Registration On Zoom

For questions, please email: admin3assistance@sistersnetwork.org (2/3)"
1303834656723406850,2020-09-09 23:16:20+00:00,"If the #Masks  work, why the 6 feet?
If the #6feet works, why the masks?
If both work, why the #lockdown 
Finally if all the 3 work, why the #vaccine, 
The power is with the people, not those who wish to control us
#plandemic #COVID19gr @pfizer_news @AstraZenecaUS @moderna_tx"
1303831014372909057,2020-09-09 23:01:52+00:00,"Vergeire disclosed PHl officials first met w/ Pfizer reps to discuss “arrangements” securing vaccines. Too, separate meeting w/ representatives Russian govt &amp; the manufacturer of Sputnik V vaccines. 

Details of both meetings were not immediately available.

Me: “arrangements”🤔"
1303828484989399041,2020-09-09 22:51:49+00:00,"I don’t know if I’ll loss my job as a medical representative, cause Pfizer Upjohn and Mylan are going to Merge into one company."
1303822456902180864,2020-09-09 22:27:52+00:00,Really proud to say I’ve enrolled in the Pfizer vaccine trial. Excited to do my part tomorrow.
1303817191062671361,2020-09-09 22:06:56+00:00,"$tril ending this week with 250ish million in the bank. new big time investors, incredible data update and a one sided agreement with pfizer (in favor of $tril that could begin a bidding war over their top of the line and best in class CD47 pipeline)."
1303814087646691329,2020-09-09 21:54:36+00:00,"Dear @pfizer ,i have tweeted you daily for the past 46 days,today it ends since you finally talked to my country Philippines,i hope we get a discount on your covid vaccine🙏 @AlbertBourla @FrancesSSellers @pfizer_news @giasison @DrTonyLeachon @latimes @nytimes @ogiealcasid @mlq3"
1303812996636971008,2020-09-09 21:50:16+00:00,"Dear @pfizer ,i have tweeted you daily for the past 46 days,today it ends since you finally talked to my country Philippines,i hope we get a discount on your covid vaccine, ty to all who liked mytweets like @ogie_rosa @guingonabart @WilsonLeeFlores @ironpinoy @kalakumag @tobotots"
1303800791157927943,2020-09-09 21:01:46+00:00,"#Pfizer closed at 36.18. Score +36, credit rating B"
1303788472520630278,2020-09-09 20:12:49+00:00,"Current leaders in the vaccine race: AZD1222 by @UniofOxford and @AstraZeneca; mRNA-1273 by @moderna_tx;, Ad5-nCoV by @CansinoBiologic;, and BNT162b1 developed by @BioNTech_Group and @Pfizer

#COVIDvaccine #Oxfordvaccine #Astrazeneca #Moderna #Cansinobiologics #Biontech #Pfizer"
1303787768993193985,2020-09-09 20:10:01+00:00,Seems a little strange to announce an investment by Pfizer and then announce an offering the next day re: $TRIL. Doesn't management expect the stock price to appreciate more with the upcoming December readout? A cash raise at this point seems a bit premature.
1303777696779034624,2020-09-09 19:30:00+00:00,"We’re continuing momentum from #WDAD2020 and advancing efforts to support boys worldwide, like Jake, who are impacted by #Duchenne muscular dystrophy. Hear Jake’s story and why, as a community, we are stronger:"
1303777696749686784,2020-09-09 19:30:00+00:00,"DUBs, a family of proteins once considered too stubborn to target, have gotten a boost in research as potential drug targets. Pfizer has expanded its collaboration with UK biotech Mission Therapeutics, which specializes in developing DUB inhibitors."
1303777352636182529,2020-09-09 19:28:38+00:00,Any heinous claims by vile @KamalaHarris @SenKamalaHarris is a slap in the face for the thousands of scientists who are working relentlessly to find a vaccine. @pfizer @AstraZeneca @TrumpWarRoom @marc_lotter
1303769859176755210,2020-09-09 18:58:51+00:00,The European Union has secured 300 million doses of a COVID-19 vaccine from medical firms BioNTech and Pfizer
1303765946436206592,2020-09-09 18:43:19+00:00,"The following companies signed a pledge to produce CoVid-19 vaccine:  AstraZeneca, BioNTech, Moderna, Pfizer, Novavax, Sanofi, GlaxoSmithKline, Johnson &amp; Johnson and Merck. Pzifer have already tested 25,000 people. How many other people have been tested? Are you willing? No way!"
1303764673527975943,2020-09-09 18:38:15+00:00,$PFE it should be close to a  pre event run. This event has been pumped so hard for more than 9 months by @pfizer and its CEO @albertbourla that if it does not move to the mid $40 then Bourla should be consider his tenure at Pfizer short lived.
1303763903554506753,2020-09-09 18:35:12+00:00,"Trump:  ""Vaccine developed by Pfizer/Clorox ready for shipping in two weeks.""  Bottles look suspiciously like old Trump Perfume bottles stored in Jersey warehouse."
1303763894888923136,2020-09-09 18:35:09+00:00,Kudos to the CEO of @pfizer for not being willing to rush a vaccine for @realDonaldTrump #YeahScience
1303760750306000897,2020-09-09 18:22:40+00:00,"""what do young people want from their government?""
""Medicare for All!""
""Aetna hates it. What else?""
""Legalized weed""
""Nah, hard to keep the prisons full plus Pfizer hates it. What if Kamala wears Chuck Taylors?"""
1303760265650016256,2020-09-09 18:20:44+00:00,delegated Pfizer to and States and hard
1303747233972727808,2020-09-09 17:28:57+00:00,Pfizer is my no1 candidate for a vaccine
1303746162193625089,2020-09-09 17:24:42+00:00,"Watch out for Pfizer - Lal path labs - GMM
They are consolidating nicely.

Up move is about to happen and people will regret that they didn't invest here. SIPs in these for now. 
Buy 1 stock for both Pfizer and GMM and 4 Stocks Lal Path.
(Position sizing for a SIP of 50k)"
1303745777001521159,2020-09-09 17:23:10+00:00,"Trillium Therapeutics Up 40% On Data From Lead Cancer Candidates, Pfizer Investment

Related Tickers: $PFE $TRIL"
1303745009766731781,2020-09-09 17:20:07+00:00,$PFE PFIZER JAN 21 CALLS 40$ STRIKE @ &lt;2.00 DON'T MIND IF I DO!
1303744552289873925,2020-09-09 17:18:18+00:00,"First panelist is @SueDHellmann, Pfizer board member &amp; ex Genentech president of product development ('95-'09) &amp; former UCSF Chancellor ('09-'14) &amp; former Gates Foundation CEO. Moderator is @HelenBranswell #STATHealthtech"
1303743450173419520,2020-09-09 17:13:55+00:00,"At Navajo Nation Council's Health Education and Human Services Committee, its been reported that the Chinle, Shiprock and Gallup IHS service units are joining or will join Pfizer-BioNTech's Phase 3 Clinical Trials - called BNT162 - a COVID-19 vaccine that has high efficacy. 😷"
1303741580893974534,2020-09-09 17:06:29+00:00,💉   Both Moderna Pharmaceuticals &amp; Pfizer Pharma are very similar vaccines to the Astra Zeneca vaccine which I explained this morning.💉
1303738962217857024,2020-09-09 16:56:05+00:00,"Dear @pfizer ,thanks for holding talks with Philippine officials about your covid vaccine,i hope these will be given to poor filipinos and not to those entitled govt officials &amp; relatives,they can always get the russian vaccine😂 @macoydubs1 @guingonabart @_djchacha @msderossi"
1303738700103254026,2020-09-09 16:55:03+00:00,EU RESERVES 200MN MORE COVID19 VACCINES AMID BIONTECH &amp;AMP; PFIZER TALKS
1303722500283600902,2020-09-09 15:50:40+00:00,"#INX

What do GSK, Pfizer, Maersk, Societe Generale and NHS have in common
ALL customers of and trust #INX

•Directors buys at 34p 
•World leading unique products
•Fully funded 2020
•Nominal value 10p
•New product launched
•Back to Pre-Covid levels 

@TopTradersADVFN 
#INX"
1303720364711858177,2020-09-09 15:42:11+00:00,"EU RESERVES 200MN MORE COVID19 VACCINES AMID BIONTECH &amp; PFIZER TALKS

$spy $spx countries seem pretty optimistic about an early vaccine.."
1303720178316967938,2020-09-09 15:41:27+00:00,*UPDATE* (2 HOURS OLD) THE EU RESERVES 200 MLN MORE COVID19 VACCINES AMID BIONTECH &amp; PFIZER TALKS. $PFE $BNTX
1303719877643993090,2020-09-09 15:40:15+00:00,THE EU RESERVES 200 MLN MORE COVID19 VACCINES AMID BIONTECH &amp; PFIZER TALKS. $PFE $BNTX
1303719830256783362,2020-09-09 15:40:04+00:00,EU RESERVES 200MN MORE COVID19 VACCINES AMID BIONTECH &amp;AMP; PFIZER TALKS
1303719267813273602,2020-09-09 15:37:50+00:00,EU RESERVES 200MN MORE COVID19 VACCINES AMID BIONTECH &amp;amp; PFIZER TALKS
1303719246237753346,2020-09-09 15:37:44+00:00,EU RESERVES 200MN MORE COVID19 VACCINES AMID BIONTECH &amp; PFIZER TALKS
1303717814956630016,2020-09-09 15:32:03+00:00,"BioNTech, Pfizer expect clinical answer on coronavirus vaccine in late October. BioNTech's stock is up 6.9%, while shares of Pfizer gained 1.3%."
1303717623469834246,2020-09-09 15:31:17+00:00,"$ccl If $azn was the reason why markets were slowed today, that’s ridiculous. They were trailing Pfizer and Monsanta as far as covid-19 vaccine development goes. There are still at least 7 other vaccines in development by other companies. Chill out"
1303715025815732230,2020-09-09 15:20:58+00:00,I just got a flashback to waiting on a big party that was having a business trip dinner and they were all joking about how much they rack up every time they go out to eat and then the card they paid with was from PFIZER 😩
1303711014609973251,2020-09-09 15:05:02+00:00,"$ITCI:  +70% Announces Positive Topline Results from Study 402 Evaluating Lumateperone as Adjunctive Therapy in Patients with Bipolar Depression
 
$TRIL : +40% Updated Data From Its Ongoing TTI-622 and TTI-621 Dose Escalation Studies.. $25 Million Equity Investment From Pfizer"
1303710210846990336,2020-09-09 15:01:50+00:00,Great full-page ad. BUT where was ala “...and ensure politics plays no role...”? @AstraZeneca @BioNTech_Group @GSKUS @Merck @moderna_tx @pfizer @SanofiUS @JNJNews #COVIDpledge #CovidVaccine
1303708156049137664,2020-09-09 14:53:40+00:00,"Trillium Therapeutics shares are up 35%. $TRIL 

Both of the biotech's lead drug candidates for relapsed &amp; refractory lymphomas are off to a strong start in the clinic. 

They also announced that Pfizer $PFE has agreed to take a $25 million equity stake in its common stock."
1303706788852834304,2020-09-09 14:48:14+00:00,"$TRIL: “Trillium Therapeutics Shares Soar on $25 Million Pfizer Investment, Impressive TTI-622’s Safety Profile From Ongoing Dose Escalation Studies”

Support: 12.25, 11.50

Resistance: 13.70, 14.00

Outstanding Shares: 84.6 million"
1303706698729676801,2020-09-09 14:47:53+00:00,"$TRIL: “Trillium Therapeutics Shares Soar on $25 Million Pfizer Investment, Impressive TTI-622’s Safety Profile From Ongoing Dose Escalation Studies”

WATCH: $aapl $ibio $tsla $tril $scon $nio $ictci
$tif $nwgi $gevo $uavs  $itci $lub"
1303701719419846659,2020-09-09 14:28:06+00:00,Starting my Pfizer vaccine appointment number 1.
1301587465258577920,2020-09-03 18:26:48+00:00,"Lenovo Legion x @PlayApex
Now is your chance to rise above the rest. 
Unmatched performance, purposeful engineering, modern design.
Gear up with a machine as savage as you are.
Stylish outside.
Savage inside."
1303695503406911488,2020-09-09 14:03:24+00:00,"Get These Stocks Now!

Pill Pfizer $PFE
Cup with straw PepsiCo $PEP
Mobile phone Apple Inc $AAPL
Hammer Home Depot $HD
Keyboard Cisco Systems $CSCO
Soap Procter &amp; Gamble $PG
Three-button mouse Intel Corporation $INTC
Adhesive bandage Johnson &amp; Johnson $JNJ"
1303695373504901121,2020-09-09 14:02:53+00:00,"While we produce many bioactive elements through many processes like fermentation, why can't we produce required blood groups?

A great help in any pandemic this will be if we start producing blood.

@kiranshaw 
@pfizer"
1303694003079131136,2020-09-09 13:57:26+00:00,Lots of Covid vaccine updates coming in next few weeks. Pfizer is expected to a apply for fast track approval next month. The beginning of the end is near for this nightmare
1303693719502233608,2020-09-09 13:56:18+00:00,"Forbes: ""BioNTech partnered with Pfizer on a flu vaccine and got financial backing from the Bill and Melinda Gates Foundation. Despite all the promise, BioNTech has yet to get any of its mRNA products approved for human-use in its first decade of existence.""
Not once approved."
1303690185394327553,2020-09-09 13:42:16+00:00,"Earlier today, we announced a proposed agreement with @EU_Commission to provide a supply of 200 MM doses and an option to purchase additional 100 MM doses of our #COVID19 vaccine candidate, subject to regulatory approval."
1303688509354643456,2020-09-09 13:35:36+00:00,"AstraZeneca, Moderna, Pfizer, Merck, the list goes on..
For longevity now, 
Pick your poison.
No accountability for maladies along the way,
The side effects, increasing.
But death not today."
1303688094516940801,2020-09-09 13:33:57+00:00,"Pfizer, BioNTech Rally On A Trio Of Catalysts

Related Tickers: $AZN $BNTX $PFE"
1303683892029911041,2020-09-09 13:17:15+00:00,Pfizer and BioNTech could supply EU with 200 million vaccine doses
1303680998685671424,2020-09-09 13:05:45+00:00,"Interesting action pre-market
$TRIL is up 38%. disclosed data and announced $25MM equity investment from Pfizer
$WTRE received offer worth $500MM to be acquired
$WKHS (sympathy play) and $NKLA are both seeing some action pre-market as continuation from yesterday.
$SPY $QQQ"
1303680348270678016,2020-09-09 13:03:10+00:00,"Humble trading = A+ setups (R/g, Bullflag, AscTri, DescTri, eod-HOD). No boredom/hope plays.

Gap up w/ room above:
$NNOX agreement
$ITCI +ve results bipolar depression 
$TRIL $25M Pfizer Investment

Watch yHOD: $AQB $AVEO $MICT $NEXT $TCON"
1303678353745104898,2020-09-09 12:55:15+00:00,"So let’s review $BRTXQ:

⁃FDA Clearance to Begin Phase 2 Trials for BRTX-100.
⁃Signs a collaborative research agreement with Pfizer.
⁃Amended Plan approved by voters. (Our shares are safe!)
⁃BK court case tomorrow (9/10) at 10am for approval of Auctus Plan.

TLTR: 🚀"
1303676450973908993,2020-09-09 12:47:41+00:00,Pfizer: Immunization of non-human primates with bnt162b2 resulted in strong anti-viral effects against an infectious SARS-COV-2 challenge. $PFE
1303671750199312389,2020-09-09 12:29:00+00:00,"Pfizer ( $PFE ) &amp; BioNTech ( $BNTX ) release data from preclinical studies from its COVID-19 vaccine, BNT162b2, which showed anti viral effects in non-human primates BNT162b2 immunization prevented lung infection in 100% of the SARS-CoV-2 challenged rhesus macaques"
1303670969744199681,2020-09-09 12:25:54+00:00,"$TRIL    Pfizer $25m Investment
$NWGI Sportsbook platform
$LUB    Continuation

#daytrading #daytrader #daytrade #stockstowatch #stocksinnews #trading #trade #trader #stocks #stockmarket #stockmarketnews"
1303667755133161478,2020-09-09 12:13:08+00:00,"I'm in the Pfizer vaccine trial. Got the first shot last week. Arm was real sore for 2 days ala flu-shot, and I was maybe a little yuck the next day? Makes me think it wasn't saline, but who knows. I was there for 3.5h--longest I've been inside in covid-era. 2w until 2nd shot"
1303666941438107648,2020-09-09 12:09:54+00:00,$BNTX (+6.1%) and Pfizer to potentially supply the EU with 200 mln doses of mRNA-based vaccine candidate against SARS-CoV-2
1303665137514098689,2020-09-09 12:02:44+00:00,"Pfizer And BioNTech Say Immunization Of Non-Human Primates 'resulted in strong anti-viral effects against an infectious SARS-CoV-2 challenge'

Related Tickers: $BNTX $PFE"
1303664962385186817,2020-09-09 12:02:02+00:00,"Pfizer And BioNTech Say 'BNT162b2 immunization prevented lung infection in 100% of the SARS-CoV-2 challenged rhesus macaque'

Related Tickers: $BNTX $PFE"
1303664691466698752,2020-09-09 12:00:58+00:00,"Pfizer And BioNTech Announce Data From Preclinical Studies Of mRNA-Based Vaccine Candidate Against COVID-19

Related Tickers: $BNTX $PFE"
1303663909103185920,2020-09-09 11:57:51+00:00,$bntx  I remain long with this partner of Pfizer $pfe  just agrees to potential sale of 200 million doses to eu . Also long $vir and $mrna
1303662540036202497,2020-09-09 11:52:25+00:00,PFIZER: IMMUNIZATION OF NON-HUMAN PRIMATES WITH BNT162B2 RESULTED IN STRONG ANTI-VIRAL EFFECTS AGAINST AN INFECTIOUS SARS-COV-2 CHALLENGE. $PFE $BNTX $Spy
1303662516615045120,2020-09-09 11:52:19+00:00,"*Pfizer, BioNTech: Currently Plan to Supply Up to 100 Million BNT162b2 Doses Worldwide by End 2020 $PFE $BNTX"
1303662305574621189,2020-09-09 11:51:29+00:00,"*Pfizer, BioNTech: Currently Plan to Supply Up to 100 Million BNT162b2 Doses Worldwide by End 2020

$PFE $BNTX"
1303662016993931265,2020-09-09 11:50:20+00:00,"Pfizer, AstraZeneca and Johnson &amp; Johnson pledged to uphold scientific standards in developing &amp; testing their Covid-19 vaccine candidates. The companies unveiled the pledge over rising concerns that safety and efficacy standards may be undermined in the race to find a vaccine."
1303661525387759617,2020-09-09 11:48:23+00:00,PFIZER INC - BNT162B2 IMMUNIZATION PREVENTED LUNG INFECTION IN 100% OF SARS-COV-2 CHALLENGED RHESUS MACAQUES $PFE $BNTX
1303661391727951872,2020-09-09 11:47:51+00:00,PFIZER: IMMUNIZATION OF NON-HUMAN PRIMATES WITH BNT162B2 RESULTED IN STRONG ANTI-VIRAL EFFECTS AGAINST AN INFECTIOUS SARS-COV-2 CHALLENGE. $PFE
1303661275671662597,2020-09-09 11:47:23+00:00,"PFIZER, BIONTECH TRIALS SUPPORT VALIDITY OF MRNA-BASED VACCINE"
1303660940794175488,2020-09-09 11:46:03+00:00,"PFIZER INC - BNT162B2 IMMUNIZATION PREVENTED LUNG INFECTION IN 100% OF SARS-COV-2 CHALLENGED RHESUS MACAQUES

PFIZER - BNT162B2 VACCINATION ALSO CLEARED NOSE OF DETECTABLE VIRAL RNA IN 100% OF SARS-COV-2 CHALLENGED RHESUS MACAQUES WITHIN 3 DAYS AFTER INFECTION"
1303660935635234816,2020-09-09 11:46:02+00:00,$PFE $BNTX Pfizer and BioNTech Announce Data From Preclinical Studies of mRNA-Based Vaccine Candidate Against COVID-19
1303659775260078080,2020-09-09 11:41:25+00:00,$TRIL way up 50% in PM 👀 with Pfizer investment
1303655747910332417,2020-09-09 11:25:25+00:00,"Breaking News cont. on Vaccine Halt

🧪Both Moderna &amp; Pfizer Companies, are using the same chemical make up as the halted Astra Zeneca Trial. 3 other companies, one being Smith Kline Glaxo, are using the older method of building their vaccines which take a longer time to develop."
1303653063572426758,2020-09-09 11:14:45+00:00,Trillium Therapeutics shares are trading higher after the company announced an update for data from its ongoing TTI-622 and TTI-621 dose escalation studies. The company also announced it received a $25 million equity investment from Pfizer. $TRIL
1303646701442469889,2020-09-09 10:49:28+00:00,"My friends over at @pfizer have had a tough stretch, we’re working to clear up regulation for a new vaccine very soon."
1303645986640846848,2020-09-09 10:46:38+00:00,AFP: #EU reserves 200 million more coronavirus vaccines from Pfizer
1303644756673789953,2020-09-09 10:41:45+00:00,This morning Pfizer and biotech Labs both report they may have a vaccine ready and available next month and this is not coming from any politician and these companies are tired of everyone trying to politicize it they're working hard to do it the right way they don't want harm
1303643408582479872,2020-09-09 10:36:23+00:00,BREAKING: @EU_Commission concluded exploratory talks with BioNtech/Pfizer @BioNTech_Group @pfizer on the purchase of a potential #vaccine against #COVIDー19. Very important step. 🇪🇺is doing everything possible to provide  citizens with a safe and effective vaccine asap @EPPGroup
1303642414024978432,2020-09-09 10:32:26+00:00,"Pfizer and BioNTech To Potentially Supply EU With 200M Doses Of mRNA-based Vaccine Candidate Against SARS-CoV-2

Related Tickers: $BNTX $PFE"
1303641327217840130,2020-09-09 10:28:07+00:00,AFP: EU reserves 200 million more #coronavirus vaccines from Pfizer
1303640598709059585,2020-09-09 10:25:13+00:00,"Isi beech #World 
In the meantime 🐱💘 
#BREAKING 
#EU reserves 200 million more #coronavirus vaccines from #Pfizer, reports AFP

#CoronaPandemic
#Covid19EU 
And India....😴😴😴🙏"
1303640169619378176,2020-09-09 10:23:31+00:00,"🦠❗️EU Commission concludes exploratory talks with BioNTech-Pfizer to purchase COVID-19 vaccine

[For more news, follow us]
#forex #forexmarket #WednesdayThoughts #WednesdayWisdom"
1303639177741860864,2020-09-09 10:19:35+00:00,BIONTECH SE: PFIZER AND BIONTECH HAVE PROVIDED AN EXPRESSION OF INTEREST FOR A POSSIBLE SUPPLY TO COVAX FACILITY. $BNTX $PFE
1303638964826451968,2020-09-09 10:18:44+00:00,"#BREAKING 

EU reserves 200 million more coronavirus vaccines from Pfizer. -AFP"
1303638771552980992,2020-09-09 10:17:58+00:00,BIONTECH SE: PFIZER AND BIONTECH ARE ON TRACK TO SEEK REGULATORY REVIEW OF BNT162B2 AS EARLY AS OCT. 2020. $BNTX $PFE
1303638502068965378,2020-09-09 10:16:53+00:00,BIONTECH SE: VACCINE SUPPLY FOR EU WOULD BE PRODUCED BY BIONTECH'S MANUFACTURING SITES IN GERMANY AND PFIZER'S MANUFACTURING SITE IN BELGIUM. $BNTX $PFE
1303638371215069184,2020-09-09 10:16:22+00:00,$BNTX(59.83) up 3.80 Pfizer and BioNTech to Potentially Supply the EU with 200 Million Doses of mRNA-based Vaccine Candidate Against SARS-CoV-2...I will potentially invent a time machine too
1303638315963473920,2020-09-09 10:16:09+00:00,PFIZER AND BIONTECH TO POTENTIALLY SUPPLY THE EU WITH 200 MILLION DOSES OF MRNA-BASED VACCINE CANDIDATE AGAINST SARS-COV-2$BNTX $PFE
1303638294455095296,2020-09-09 10:16:04+00:00,"PFIZER AND BIONTECH TO POTENTIALLY SUPPLY THE EU WITH 200 MILLION DOSES OF MRNA-BASED VACCINE CANDIDATE AGAINST SARS-COV-2

$BNTX $PFE"
1303637977562841090,2020-09-09 10:14:48+00:00,Pfizer and BioNTech are confident they can have a vaccine against the novel coronavirus ready for regulatory approval by the middle of October or early November.. Will you be taking the vaccine ??
1303634727438626816,2020-09-09 10:01:54+00:00,"System is working as it should.
Causality not yet known 
TM? Maybe. Comes from one good source.
Adenovirus Vaccine - TM. Possible yes
PersonaL thoughts? AZ- better PR. Pfizer/BioN Better science
Vaccine(s) approved within 6 months? Yes"
1303634613143834624,2020-09-09 10:01:26+00:00,"*BIONTECH, PFIZER TO SUPPLY EU WITH 200M VACCINE DOSES"
1303624048254029825,2020-09-09 09:19:27+00:00,"AstraZenca - using a chimp adenovirus vector which is a different platform to that of Pfizer and Moderna who are both using mRNA.  

AZN on pause for now but the others using different platforms still progressing.  

Moderna + Pfizer both expected to give updates in October."
1303612099877363712,2020-09-09 08:31:59+00:00,"$TRIL has agreed to sell 2,297,794 of its common shares at a price of $10.88 per share to Pfizer Inc.@Street_Insider"
1303602255438983172,2020-09-09 07:52:52+00:00,"Anglo-Swedish AstraZeneca, announced the suspension of trials after the unexpected illness of one of the participants in the experimental vaccination.

its 1 of 3 vaccines to make to phase III in USA. other two are Pfizer and Moderna."
1303601938194403328,2020-09-09 07:51:36+00:00,"The big vaccine story yesterday was not a trial on hold due to an adverse reaction. It was hugely competitive AZ, BioNtech, GSK, J&amp;J, Merck, Moderna, Novavax, Sanofi and Pfizer putting out a joint release highlighting importance of protecting the integrity of the science."
1303595400671133697,2020-09-09 07:25:37+00:00,Listening to the CEO of Pfizer talking about ethics and values re COVID-19 vaccine sticks in the throat a little.
1303582792224129024,2020-09-09 06:35:31+00:00,".

China has started vaccinating their military &amp; gov. officials 

as early as in July ! !

.

Russia is boldly taking steps forward  !  !

.

Our  Moderna,  Pfizer, &amp;  Johnson &amp; Johnson  etc.  better hurry up, 

or 

their stocks may plummet like Joe Biden's polls  !  !

."
1303580916627828736,2020-09-09 06:28:04+00:00,".

China has started vaccinating their military &amp; gov. officials 

as early as in July.

.

Russia is boldly taking steps forward. 

.

Our  Moderna,  Pfizer, &amp;  Johnson &amp; Johnson  etc.  better hurry up, 

or 

their stocks may plummet like Joe Biden's polls.

."
1303575181382676480,2020-09-09 06:05:17+00:00,"#BREAKING - #AstraZeneca, BioNTech, #GlaxoSmithKline, Johnson &amp; Johnson, Merck, #Moderna, Novavax, Pfizer, and Sanofi big pharma giants sign 'historic pledge' to uphold scientific integrity, and warn not to rush on #COVID19 vaccines."
1303572523993436161,2020-09-09 05:54:43+00:00,Dr. Scott Gottlieb is a Pfizer board member? What the ever lovin' hell. He's going to be the guy you listen to on TV talking about Covid and Vaccines? You have to be kidding me🤦
1303571487643906049,2020-09-09 05:50:36+00:00,"$TRIL (2/2) Yes, Pfizer will see more details but the big news is now out. The buyout will happen sooner rather than later.  Enough information has been publicly released. There are no secrets left with these compounds. jmho"
1303561967844511744,2020-09-09 05:12:46+00:00,"Do not trust the BioPharm companies who made that ""pledge"" today.  To say this @US_FDA provides ""clear guidance"" means our safety will be prioritized last.

Companies like:
@GSK
@Merck 
@AstraZeneca 
@pfizer 
@JNJCares 
are only interested in growing their bottom line."
1303554167093436416,2020-09-09 04:41:46+00:00,"A coalition of drug manufacturers working on a #COVID19vaccine - including @moderna_tx, @pfizer, @sanofi  &amp; @JNJNews - issued a public statement saying they will not seek regulatory approval for their vaccines until they've collected sufficient data to ensure safety and efficacy"
1303544250764677125,2020-09-09 04:02:22+00:00,"Experts think a vaccine is likely to be widely available by mid-2021 (12-18 M after the virus #SARSCoV2,emerged).

Serious Cand. : 

* #AstraZeneca/Oxford (Paused)

* #Moderna

* #Pfizer/#BioNTech

* #Johnson &amp; Johnson

* #Sanofi/#GlaxoSmithKline

* #novavax

* #SputnikV (Rushed)"
1303541183235334144,2020-09-09 03:50:11+00:00,"Pharma shares, minus Astra Zeneca, could be the SECTOR of the DAY
Alkem Labs, Pfizer, Sanofi running up.
Astra Zeneca down 10%
@CNBC_Awaaz @CNBCBajar"
1303536875165167616,2020-09-09 03:33:04+00:00,"The CEOs of AstraZeneca, BioNTech, GlaxoSmithKline, Johnson &amp; Johnson, Merck &amp; Co. Inc., Moderna Inc., Novavax Inc., Pfizer Inc., and Sanofi, signed a pledge of unified commitment to the integrity of the scientific process to develop a vaccine that can win regulatory approval."
1303535298333245441,2020-09-09 03:26:48+00:00,Pfizer-BioNTech vaccine could be ready for approval by mid-October
